Open,High,Low,Close,Volume,Dividends,Stock Splits
7.286499977111816,7.288099765777588,7.286499977111816,7.288099765777588,0,0.0,0.0
7.287700176239014,7.289000034332275,7.287700176239014,7.289000034332275,0,0.0,0.0
7.289100170135498,7.291600227355957,7.289100170135498,7.291600227355957,0,0.0,0.0
7.291800022125244,7.292099952697754,7.2916998863220215,7.292099952697754,0,0.0,0.0
7.291999816894531,7.292200088500977,7.291999816894531,7.291999816894531,0,0.0,0.0
7.292099952697754,7.292200088500977,7.291999816894531,7.292200088500977,0,0.0,0.0
7.292500019073486,7.292600154876709,7.292399883270264,7.292500019073486,0,0.0,0.0
7.292600154876709,7.292900085449219,7.292600154876709,7.292900085449219,0,0.0,0.0
7.292399883270264,7.292799949645996,7.292399883270264,7.292799949645996,0,0.0,0.0
7.292799949645996,7.292900085449219,7.292799949645996,7.292799949645996,0,0.0,0.0
7.292799949645996,7.293099880218506,7.292799949645996,7.292799949645996,0,0.0,0.0
7.292799949645996,7.292799949645996,7.292799949645996,7.292799949645996,0,0.0,0.0
7.292799949645996,7.292799949645996,7.292799949645996,7.292799949645996,0,0.0,0.0
7.292799949645996,7.293000221252441,7.292799949645996,7.292900085449219,0,0.0,0.0
7.292900085449219,7.293099880218506,7.292900085449219,7.293000221252441,0,0.0,0.0
7.293000221252441,7.293799877166748,7.293000221252441,7.293600082397461,0,0.0,0.0
7.293499946594238,7.293799877166748,7.293499946594238,7.293799877166748,0,0.0,0.0
7.293700218200684,7.294099807739258,7.293700218200684,7.294099807739258,0,0.0,0.0
7.2941999435424805,7.2947998046875,7.2941999435424805,7.2947998046875,0,0.0,0.0
7.2947998046875,7.2947998046875,7.2941999435424805,7.2941999435424805,0,0.0,0.0
7.2941999435424805,7.294300079345703,7.293600082397461,7.293600082397461,0,0.0,0.0
7.293600082397461,7.293700218200684,7.293099880218506,7.293600082397461,0,0.0,0.0
7.293700218200684,7.293799877166748,7.293600082397461,7.293799877166748,0,0.0,0.0
7.293900012969971,7.293900012969971,7.293300151824951,7.293600082397461,0,0.0,0.0
7.293600082397461,7.293600082397461,7.293300151824951,7.293399810791016,0,0.0,0.0
7.293399810791016,7.293600082397461,7.293399810791016,7.293600082397461,0,0.0,0.0
7.293600082397461,7.293700218200684,7.293600082397461,7.293700218200684,0,0.0,0.0
7.293700218200684,7.293700218200684,7.292399883270264,7.292600154876709,0,0.0,0.0
7.292600154876709,7.293600082397461,7.290900230407715,7.2916998863220215,0,0.0,0.0
7.2916998863220215,7.292300224304199,7.2916998863220215,7.291900157928467,0,0.0,0.0
